group_number,product_tp,credit_seg,fico_grp,SA_SE,used_in_3mth,okr_type,quarter,okr,modified_okr,remark,cohort_type,n_M00,a_lmt_M00,current_pct_bad,reduced_ratio
148,CC,1]NTB,02]FICO,ALL,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,28603.0,1603185000.0,0.0,0.9490580077486886
149,CC,1]NTB,02]FICO,ALL,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,28603.0,1603185000.0,0.0,0.8694390473670873
150,CC,1]NTB,02]FICO,ALL,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,28603.0,1603185000.0,0.0,0.7898200869854859
151,CC,1]NTB,02]FICO,ALL,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,28603.0,1603185000.0,0.0,0.9483683956222562
152,CC,1]NTB,02]FICO,ALL,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,28603.0,1603185000.0,0.0,0.8697388670512062
153,CC,1]NTB,02]FICO,ALL,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,28603.0,1603185000.0,0.0,0.7895046542236042
154,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_91pM04,q2,0.033849369134957945,0.033849369134957945,nan,CP,49915.0,2961601000.0,0.03565335100845793,0.9494021789684782
155,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_91pM04,q3,0.0309988959446457,0.0309988959446457,nan,CP,49915.0,2961601000.0,0.03565335100845793,0.8694525217921854
156,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_91pM04,q4,0.02814842275433345,0.02814842275433345,nan,CP,49915.0,2961601000.0,0.03565335100845793,0.7895028646158924
157,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_61pM03,q2,0.035458917887118455,0.035458917887118455,nan,CP,49915.0,2961601000.0,0.03736222401329551,0.9490580077486886
158,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_61pM03,q3,0.03248417645363536,0.03248417645363536,nan,CP,49915.0,2961601000.0,0.03736222401329551,0.8694390473670873
159,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_61pM03,q4,0.02950943502015227,0.02950943502015227,nan,CP,49915.0,2961601000.0,0.03736222401329551,0.7898200869854859
160,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_fpd,q2,0.06495117283552156,0.06495117283552156,nan,CP,49915.0,2961601000.0,0.06848728103481867,0.9483683956222562
161,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_fpd,q3,0.05956605021464075,0.05956605021464075,nan,CP,49915.0,2961601000.0,0.06848728103481867,0.8697388670512062
162,CC,1]NTB,02]FICO,ALL,ALL,a_lmt_fpd,q4,0.05407102713210932,0.05407102713210932,nan,CP,49915.0,2961601000.0,0.06848728103481867,0.7895046542236042
163,CC,1]NTB,ALL,01]SA,Y,a_lmt_91pM04,q2,0.04028145287533263,0.04028145287533263,nan,CP,22724.0,1096157000.0,0.04242822880299081,0.9494021789684782
164,CC,1]NTB,ALL,01]SA,Y,a_lmt_91pM04,q3,0.03688933052793619,0.03688933052793619,nan,CP,22724.0,1096157000.0,0.04242822880299081,0.8694525217921854
165,CC,1]NTB,ALL,01]SA,Y,a_lmt_91pM04,q4,0.03349720818053976,0.03349720818053976,nan,CP,22724.0,1096157000.0,0.04242822880299081,0.7895028646158924
166,CC,1]NTB,ALL,01]SA,Y,a_lmt_61pM03,q2,0.04326340076211183,0.04326340076211183,nan,CP,22724.0,1096157000.0,0.04558562322732966,0.9490580077486886
167,CC,1]NTB,ALL,01]SA,Y,a_lmt_61pM03,q3,0.03963392083240447,0.03963392083240447,nan,CP,22724.0,1096157000.0,0.04558562322732966,0.8694390473670873
168,CC,1]NTB,ALL,01]SA,Y,a_lmt_61pM03,q4,0.036004440902697096,0.036004440902697096,nan,CP,22724.0,1096157000.0,0.04558562322732966,0.7898200869854859
169,CC,1]NTB,ALL,01]SA,Y,a_lmt_fpd,q2,0.11181703732860497,0.11181703732860497,nan,CP,22724.0,1096157000.0,0.11790464322172828,0.9483683956222562
170,CC,1]NTB,ALL,01]SA,Y,a_lmt_fpd,q3,0.10254625081574263,0.10254625081574263,nan,CP,22724.0,1096157000.0,0.11790464322172828,0.8697388670512062
171,CC,1]NTB,ALL,01]SA,Y,a_lmt_fpd,q4,0.09308626457812799,0.09308626457812799,nan,CP,22724.0,1096157000.0,0.11790464322172828,0.7895046542236042
172,CC,1]NTB,ALL,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.9494021789684782
173,CC,1]NTB,ALL,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.8694525217921854
174,CC,1]NTB,ALL,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.7895028646158924
175,CC,1]NTB,ALL,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.9490580077486886
176,CC,1]NTB,ALL,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.8694390473670873
177,CC,1]NTB,ALL,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.7898200869854859
178,CC,1]NTB,ALL,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.9483683956222562
179,CC,1]NTB,ALL,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.8697388670512062
180,CC,1]NTB,ALL,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,31368.0,1516522000.0,0.0,0.7895046542236042
181,CC,1]NTB,ALL,01]SA,ALL,a_lmt_91pM04,q2,0.016900199580379367,0.016900199580379367,nan,CP,54092.0,2612679000.0,0.017800885604393038,0.9494021789684782
182,CC,1]NTB,ALL,01]SA,ALL,a_lmt_91pM04,q3,0.015477024878873737,0.015477024878873737,nan,CP,54092.0,2612679000.0,0.017800885604393038,0.8694525217921854
183,CC,1]NTB,ALL,01]SA,ALL,a_lmt_91pM04,q4,0.014053850177368104,0.014053850177368104,nan,CP,54092.0,2612679000.0,0.017800885604393038,0.7895028646158924
184,CC,1]NTB,ALL,01]SA,ALL,a_lmt_61pM03,q2,0.018151284405468187,0.018151284405468187,nan,CP,54092.0,2612679000.0,0.019125579529670502,0.9490580077486886
185,CC,1]NTB,ALL,01]SA,ALL,a_lmt_61pM03,q3,0.016628525646620186,0.016628525646620186,nan,CP,54092.0,2612679000.0,0.019125579529670502,0.8694390473670873
186,CC,1]NTB,ALL,01]SA,ALL,a_lmt_61pM03,q4,0.015105766887772184,0.015105766887772184,nan,CP,54092.0,2612679000.0,0.019125579529670502,0.7898200869854859
187,CC,1]NTB,ALL,01]SA,ALL,a_lmt_fpd,q2,0.04691316008855723,0.04691316008855723,nan,CP,54092.0,2612679000.0,0.049467232675732456,0.9483683956222562
188,CC,1]NTB,ALL,01]SA,ALL,a_lmt_fpd,q3,0.04302357490354995,0.04302357490354995,nan,CP,54092.0,2612679000.0,0.049467232675732456,0.8697388670512062
189,CC,1]NTB,ALL,01]SA,ALL,a_lmt_fpd,q4,0.03905461042905273,0.03905461042905273,nan,CP,54092.0,2612679000.0,0.049467232675732456,0.7895046542236042
190,CC,1]NTB,ALL,02]SE,Y,a_lmt_91pM04,q2,0.28929569093275576,0.28929569093275576,nan,CP,4719.0,758391000.0,0.30471353167429466,0.9494021789684782
191,CC,1]NTB,ALL,02]SE,Y,a_lmt_91pM04,q3,0.26493394853841845,0.26493394853841845,nan,CP,4719.0,758391000.0,0.30471353167429466,0.8694525217921854
192,CC,1]NTB,ALL,02]SE,Y,a_lmt_91pM04,q4,0.2405722061440811,0.2405722061440811,nan,CP,4719.0,758391000.0,0.30471353167429466,0.7895028646158924
193,CC,1]NTB,ALL,02]SE,Y,a_lmt_61pM03,q2,0.2937584634508356,0.2937584634508356,nan,CP,4719.0,758391000.0,0.30952635250154603,0.9490580077486886
194,CC,1]NTB,ALL,02]SE,Y,a_lmt_61pM03,q3,0.26911429705395346,0.26911429705395346,nan,CP,4719.0,758391000.0,0.30952635250154603,0.8694390473670873
195,CC,1]NTB,ALL,02]SE,Y,a_lmt_61pM03,q4,0.24447013065707127,0.24447013065707127,nan,CP,4719.0,758391000.0,0.30952635250154603,0.7898200869854859
196,CC,1]NTB,ALL,02]SE,Y,a_lmt_fpd,q2,0.3484770003969642,0.3484770003969642,nan,CP,4719.0,758391000.0,0.3674489808027785,0.9483683956222562
197,CC,1]NTB,ALL,02]SE,Y,a_lmt_fpd,q3,0.31958466026252896,0.31958466026252896,nan,CP,4719.0,758391000.0,0.3674489808027785,0.8697388670512062
198,CC,1]NTB,ALL,02]SE,Y,a_lmt_fpd,q4,0.2901026805335134,0.2901026805335134,nan,CP,4719.0,758391000.0,0.3674489808027785,0.7895046542236042
199,CC,1]NTB,ALL,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.9494021789684782
200,CC,1]NTB,ALL,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.8694525217921854
201,CC,1]NTB,ALL,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.7895028646158924
202,CC,1]NTB,ALL,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.9490580077486886
203,CC,1]NTB,ALL,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.8694390473670873
204,CC,1]NTB,ALL,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.7898200869854859
205,CC,1]NTB,ALL,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.9483683956222562
206,CC,1]NTB,ALL,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.8697388670512062
207,CC,1]NTB,ALL,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,2561.0,386448000.0,0.0,0.7895046542236042
208,CC,1]NTB,ALL,02]SE,ALL,a_lmt_91pM04,q2,0.1916420110969172,0.1916420110969172,nan,CP,7280.0,1144839000.0,0.2018554574049277,0.9494021789684782
209,CC,1]NTB,ALL,02]SE,ALL,a_lmt_91pM04,q3,0.17550373647822942,0.17550373647822942,nan,CP,7280.0,1144839000.0,0.2018554574049277,0.8694525217921854
210,CC,1]NTB,ALL,02]SE,ALL,a_lmt_91pM04,q4,0.15936546185954165,0.15936546185954165,nan,CP,7280.0,1144839000.0,0.2018554574049277,0.7895028646158924
211,CC,1]NTB,ALL,02]SE,ALL,a_lmt_61pM03,q2,0.19459834514280408,0.19459834514280408,nan,CP,7280.0,1144839000.0,0.20504367863079437,0.9490580077486886
212,CC,1]NTB,ALL,02]SE,ALL,a_lmt_61pM03,q3,0.17827298061740104,0.17827298061740104,nan,CP,7280.0,1144839000.0,0.20504367863079437,0.8694390473670873
213,CC,1]NTB,ALL,02]SE,ALL,a_lmt_61pM03,q4,0.161947616091998,0.161947616091998,nan,CP,7280.0,1144839000.0,0.20504367863079437,0.7898200869854859
214,CC,1]NTB,ALL,02]SE,ALL,a_lmt_fpd,q2,0.23084627690710582,0.23084627690710582,nan,CP,7280.0,1144839000.0,0.24341413945541687,0.9483683956222562
215,CC,1]NTB,ALL,02]SE,ALL,a_lmt_fpd,q3,0.21170673787419858,0.21170673787419858,nan,CP,7280.0,1144839000.0,0.24341413945541687,0.8697388670512062
216,CC,1]NTB,ALL,02]SE,ALL,a_lmt_fpd,q4,0.19217659600388506,0.19217659600388506,nan,CP,7280.0,1144839000.0,0.24341413945541687,0.7895046542236042
217,CC,1]NTB,ALL,ALL,Y,a_lmt_91pM04,q2,0.14211228012521088,0.14211228012521088,nan,CP,27443.0,1854548000.0,0.1496860690583366,0.9494021789684782
218,CC,1]NTB,ALL,ALL,Y,a_lmt_91pM04,q3,0.13014493021992996,0.13014493021992996,nan,CP,27443.0,1854548000.0,0.1496860690583366,0.8694525217921854
219,CC,1]NTB,ALL,ALL,Y,a_lmt_91pM04,q4,0.11817758031464903,0.11817758031464903,nan,CP,27443.0,1854548000.0,0.1496860690583366,0.7895028646158924
220,CC,1]NTB,ALL,ALL,Y,a_lmt_61pM03,q2,0.14569979016134224,0.14569979016134224,nan,CP,27443.0,1854548000.0,0.15352042654059103,0.9490580077486886
221,CC,1]NTB,ALL,ALL,Y,a_lmt_61pM03,q3,0.13347665340284037,0.13347665340284037,nan,CP,27443.0,1854548000.0,0.15352042654059103,0.8694390473670873
222,CC,1]NTB,ALL,ALL,Y,a_lmt_61pM03,q4,0.1212535166443385,0.1212535166443385,nan,CP,27443.0,1854548000.0,0.15352042654059103,0.7898200869854859
223,CC,1]NTB,ALL,ALL,Y,a_lmt_fpd,q2,0.20859575971884567,0.20859575971884567,nan,CP,27443.0,1854548000.0,0.2199522471243667,0.9483683956222562
224,CC,1]NTB,ALL,ALL,Y,a_lmt_fpd,q3,0.1913010182193136,0.1913010182193136,nan,CP,27443.0,1854548000.0,0.2199522471243667,0.8697388670512062
225,CC,1]NTB,ALL,ALL,Y,a_lmt_fpd,q4,0.17365332281162787,0.17365332281162787,nan,CP,27443.0,1854548000.0,0.2199522471243667,0.7895046542236042
226,CC,1]NTB,ALL,ALL,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.9494021789684782
227,CC,1]NTB,ALL,ALL,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.8694525217921854
228,CC,1]NTB,ALL,ALL,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.7895028646158924
229,CC,1]NTB,ALL,ALL,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.9490580077486886
230,CC,1]NTB,ALL,ALL,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.8694390473670873
231,CC,1]NTB,ALL,ALL,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.7898200869854859
232,CC,1]NTB,ALL,ALL,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.9483683956222562
233,CC,1]NTB,ALL,ALL,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.8697388670512062
234,CC,1]NTB,ALL,ALL,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,33929.0,1902970000.0,0.0,0.7895046542236042
235,CC,1]NTB,ALL,ALL,ALL,a_lmt_91pM04,q2,0.07014046103881592,0.07014046103881592,nan,CP,61372.0,3757518000.0,0.0738785549397235,0.9494021789684782
236,CC,1]NTB,ALL,ALL,ALL,a_lmt_91pM04,q3,0.06423389589870511,0.06423389589870511,nan,CP,61372.0,3757518000.0,0.0738785549397235,0.8694525217921854
237,CC,1]NTB,ALL,ALL,ALL,a_lmt_91pM04,q4,0.058327330758594295,0.058327330758594295,nan,CP,61372.0,3757518000.0,0.0738785549397235,0.7895028646158924
238,CC,1]NTB,ALL,ALL,ALL,a_lmt_61pM03,q2,0.07191110047753248,0.07191110047753248,nan,CP,61372.0,3757518000.0,0.07577102757724646,0.9490580077486886
239,CC,1]NTB,ALL,ALL,ALL,a_lmt_61pM03,q3,0.06587829003478647,0.06587829003478647,nan,CP,61372.0,3757518000.0,0.07577102757724646,0.8694390473670873
240,CC,1]NTB,ALL,ALL,ALL,a_lmt_61pM03,q4,0.05984547959204045,0.05984547959204045,nan,CP,61372.0,3757518000.0,0.07577102757724646,0.7898200869854859
241,CC,1]NTB,ALL,ALL,ALL,a_lmt_fpd,q2,0.10295382457118389,0.10295382457118389,nan,CP,61372.0,3757518000.0,0.10855889446171649,0.9483683956222562
242,CC,1]NTB,ALL,ALL,ALL,a_lmt_fpd,q3,0.09441788987746476,0.09441788987746476,nan,CP,61372.0,3757518000.0,0.10855889446171649,0.8697388670512062
243,CC,1]NTB,ALL,ALL,ALL,a_lmt_fpd,q4,0.08570775243489422,0.08570775243489422,nan,CP,61372.0,3757518000.0,0.10855889446171649,0.7895046542236042
244,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_91pM04,q2,0.006624142823897641,0.006624142823897641,nan,CP,12060.0,537467000.0,0.006977172551989238,0.9494021789684782
245,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_91pM04,q3,0.006066320270306261,0.006066320270306261,nan,CP,12060.0,537467000.0,0.006977172551989238,0.8694525217921854
246,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_91pM04,q4,0.0055084977167148795,0.0055084977167148795,nan,CP,12060.0,537467000.0,0.006977172551989238,0.7895028646158924
247,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_61pM03,q2,0.007137354418634446,0.007137354418634446,nan,CP,12060.0,537467000.0,0.007520461721370801,0.9490580077486886
248,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_61pM03,q3,0.006538583074789274,0.006538583074789274,nan,CP,12060.0,537467000.0,0.007520461721370801,0.8694390473670873
249,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_61pM03,q4,0.005939811730944103,0.005939811730944103,nan,CP,12060.0,537467000.0,0.007520461721370801,0.7898200869854859
250,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_fpd,q2,0.02705530313503165,0.02705530313503165,nan,CP,12060.0,537467000.0,0.0285282631305736,0.9483683956222562
251,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_fpd,q3,0.024812139254123778,0.024812139254123778,nan,CP,12060.0,537467000.0,0.0285282631305736,0.8697388670512062
252,CC,2]NTC,01]No-FICO,01]SA,Y,a_lmt_fpd,q4,0.022523196518503503,0.022523196518503503,nan,CP,12060.0,537467000.0,0.0285282631305736,0.7895046542236042
253,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.9494021789684782
254,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.8694525217921854
255,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.7895028646158924
256,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.9490580077486886
257,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.8694390473670873
258,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.7898200869854859
259,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.9483683956222562
260,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.8697388670512062
261,CC,2]NTC,01]No-FICO,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,9074.0,339734000.0,0.0,0.7895046542236042
262,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_91pM04,q2,0.0040586572189632636,0.0040586572189632636,nan,CP,21134.0,877201000.0,0.004274960926857129,0.9494021789684782
263,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_91pM04,q3,0.0037168755584189887,0.0037168755584189887,nan,CP,21134.0,877201000.0,0.004274960926857129,0.8694525217921854
264,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_91pM04,q4,0.0033750938978747134,0.0033750938978747134,nan,CP,21134.0,877201000.0,0.004274960926857129,0.7895028646158924
265,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_61pM03,q2,0.004373105442561282,0.004373105442561282,nan,CP,21134.0,877201000.0,0.004607837884361737,0.9490580077486886
266,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_61pM03,q3,0.0040062341806014435,0.0040062341806014435,nan,CP,21134.0,877201000.0,0.004607837884361737,0.8694390473670873
267,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_61pM03,q4,0.0036393629186416043,0.0036393629186416043,nan,CP,21134.0,877201000.0,0.004607837884361737,0.7898200869854859
268,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_fpd,q2,0.01657696766200227,0.01657696766200227,nan,CP,21134.0,877201000.0,0.017479460237733425,0.9483683956222562
269,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_fpd,q3,0.015202565943832876,0.015202565943832876,nan,CP,21134.0,877201000.0,0.017479460237733425,0.8697388670512062
270,CC,2]NTC,01]No-FICO,01]SA,ALL,a_lmt_fpd,q4,0.013800115211006965,0.013800115211006965,nan,CP,21134.0,877201000.0,0.017479460237733425,0.7895046542236042
271,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_91pM04,q2,0.08201982866586803,0.08201982866586803,nan,CP,7742.0,690199000.0,0.08639102635616684,0.9494021789684782
272,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_91pM04,q3,0.07511289572558441,0.07511289572558441,nan,CP,7742.0,690199000.0,0.08639102635616684,0.8694525217921854
273,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_91pM04,q4,0.06820596278530078,0.06820596278530078,nan,CP,7742.0,690199000.0,0.08639102635616684,0.7895028646158924
274,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_61pM03,q2,0.08442668363437462,0.08442668363437462,nan,CP,7742.0,690199000.0,0.08895840185221943,0.9490580077486886
275,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_61pM03,q3,0.07734390816169219,0.07734390816169219,nan,CP,7742.0,690199000.0,0.08895840185221943,0.8694390473670873
276,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_61pM03,q4,0.07026113268900976,0.07026113268900976,nan,CP,7742.0,690199000.0,0.08895840185221943,0.7898200869854859
277,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_fpd,q2,0.14045133692648085,0.14045133692648085,nan,CP,7742.0,690199000.0,0.14809786742664072,0.9483683956222562
278,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_fpd,q3,0.12880647142834623,0.12880647142834623,nan,CP,7742.0,690199000.0,0.14809786742664072,0.8697388670512062
279,CC,2]NTC,01]No-FICO,02]SE,Y,a_lmt_fpd,q4,0.11692395561392314,0.11692395561392314,nan,CP,7742.0,690199000.0,0.14809786742664072,0.7895046542236042
280,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.9494021789684782
281,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.8694525217921854
282,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.7895028646158924
283,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.9490580077486886
284,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.8694390473670873
285,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.7898200869854859
286,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.9483683956222562
287,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.8697388670512062
288,CC,2]NTC,01]No-FICO,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,6340.0,577772000.0,0.0,0.7895046542236042
289,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_91pM04,q2,0.04464613443474137,0.04464613443474137,nan,CP,14082.0,1267971000.0,0.047025523454400774,0.9494021789684782
290,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_91pM04,q3,0.040886459956026314,0.040886459956026314,nan,CP,14082.0,1267971000.0,0.047025523454400774,0.8694525217921854
291,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_91pM04,q4,0.03712678547731124,0.03712678547731124,nan,CP,14082.0,1267971000.0,0.047025523454400774,0.7895028646158924
292,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_61pM03,q2,0.04595626604848355,0.04595626604848355,nan,CP,14082.0,1267971000.0,0.048423031757035453,0.9490580077486886
293,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_61pM03,q3,0.04210087460146312,0.04210087460146312,nan,CP,14082.0,1267971000.0,0.048423031757035453,0.8694390473670873
294,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_61pM03,q4,0.038245483154442685,0.038245483154442685,nan,CP,14082.0,1267971000.0,0.048423031757035453,0.7898200869854859
295,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_fpd,q2,0.07645235758177447,0.07645235758177447,nan,CP,14082.0,1267971000.0,0.08061461973499394,0.9483683956222562
296,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_fpd,q3,0.07011366803607744,0.07011366803607744,nan,CP,14082.0,1267971000.0,0.08061461973499394,0.8697388670512062
297,CC,2]NTC,01]No-FICO,02]SE,ALL,a_lmt_fpd,q4,0.06364561747924373,0.06364561747924373,nan,CP,14082.0,1267971000.0,0.08061461973499394,0.7895046542236042
298,CC,2]NTC,01]No-FICO,ALL,Y,a_lmt_91pM04,q2,0.04901191520860335,0.04901191520860335,nan,CP,19802.0,1227666000.0,0.051623975902240514,0.9494021789684782
299,CC,2]NTC,01]No-FICO,ALL,Y,a_lmt_91pM04,q3,0.04488459603314202,0.04488459603314202,nan,CP,19802.0,1227666000.0,0.051623975902240514,0.8694525217921854
300,CC,2]NTC,01]No-FICO,ALL,Y,a_lmt_91pM04,q4,0.040757276857680685,0.040757276857680685,nan,CP,19802.0,1227666000.0,0.051623975902240514,0.7895028646158924
301,CC,2]NTC,01]No-FICO,ALL,Y,a_lmt_61pM03,q2,0.05058974109007005,0.05058974109007005,nan,CP,19802.0,1227666000.0,0.05330521493631004,0.9490580077486886
